X,Y,pnt_val,rast_val,diff,Elevation,pnt_val_2,rast_val_2,diff_2,uaa
447090.508646591,4451166.05597615,60.000000000000000,2977.161000000000100,2917.161000000000100,2977,60.000000000000000,183693.000000000000000,183633.000000000000000,183693
445600.186230995,4452254.08276953,61.000000000000000,3173.467000000000100,3112.467000000000100,3173,61.000000000000000,112865.000000000000000,112804.000000000000000,112865
445746.475547863,4451732.92707858,61.000000000000000,3073.857000000000000,3012.857000000000000,3074,61.000000000000000,112865.000000000000000,112804.000000000000000,112865
445591.043148691,4452272.36893412,62.000000000000000,3175.554000000000100,3113.554000000000100,3176,62.000000000000000,62939.000000000000000,62877.000000000000000,62939
445591.043148691,4452263.22585182,62.000000000000000,3174.721000000000000,3112.721000000000000,3175,62.000000000000000,62939.000000000000000,62877.000000000000000,62939
444841.31039974,4452747.80921358,63.000000000000000,3224.639000000000100,3161.639000000000100,3225,63.000000000000000,47425.000000000000000,47362.000000000000000,47425
445205.140097567,4452521.12575049,63.000000000000000,3223.933000000000000,3160.933000000000000,3224,63.000000000000000,47425.000000000000000,47362.000000000000000,47425
445205.140097567,4452521.12575049,64.000000000000000,3223.933000000000000,3159.933000000000000,3224,64.000000000000000,52808.000000000000000,52744.000000000000000,52808
445581.900066386,4452281.51201642,64.000000000000000,3176.786000000000100,3112.786000000000100,3177,64.000000000000000,52808.000000000000000,52744.000000000000000,52808
444201.294638441,4454356.99169791,65.000000000000000,3462.953000000000000,3397.953000000000000,3463,65.000000000000000,9177.000000000000000,9112.000000000000000,9177
444565.774115041,4454138.80153834,65.000000000000000,3454.592999999999800,3389.592999999999800,3455,65.000000000000000,9177.000000000000000,9112.000000000000000,9177
444565.774115041,4454138.80153834,66.000000000000000,3454.592999999999800,3388.592999999999800,3455,66.000000000000000,12774.000000000000000,12708.000000000000000,12774
444818.967899135,4453721.03227309,66.000000000000000,3432.905999999999900,3366.905999999999900,3433,66.000000000000000,12774.000000000000000,12708.000000000000000,12774
444818.967899135,4453721.03227309,67.000000000000000,3432.905999999999900,3365.905999999999900,3433,67.000000000000000,14366.000000000000000,14299.000000000000000,14366
444905.31197587,4453249.30035091,67.000000000000000,3334.969000000000100,3267.969000000000100,3335,67.000000000000000,14366.000000000000000,14299.000000000000000,14366
444905.31197587,4453249.30035091,68.000000000000000,3334.969000000000100,3266.969000000000100,3335,68.000000000000000,15093.000000000000000,15025.000000000000000,15093
444832.167317436,4452756.95229588,68.000000000000000,3224.873000000000000,3156.873000000000000,3225,68.000000000000000,15093.000000000000000,15025.000000000000000,15093
444832.167317436,4452738.66613128,69.000000000000000,3224.637999999999900,3155.637999999999900,3225,69.000000000000000,47366.000000000000000,47297.000000000000000,47366
443972.717580834,4453342.10956291,70.000000000000000,3372.704000000000200,3302.704000000000200,3373,70.000000000000000,6890.000000000000000,6820.000000000000000,6890
444378.705233008,4453064.1250632,70.000000000000000,3279.286000000000100,3209.286000000000100,3279,70.000000000000000,6890.000000000000000,6820.000000000000000,6890
444378.705233008,4453064.1250632,71.000000000000000,3279.286000000000100,3208.286000000000100,3279,71.000000000000000,9063.000000000000000,8992.000000000000000,9063
444823.024235132,4452738.66613128,71.000000000000000,3224.733999999999900,3153.733999999999900,3225,71.000000000000000,9063.000000000000000,8992.000000000000000,9063
444722.450329785,4452702.09380209,72.000000000000000,3229.545999999999800,3157.545999999999800,3230,72.000000000000000,6654.000000000000000,6582.000000000000000,6654
444832.167317436,4452729.52304899,72.000000000000000,3224.641000000000100,3152.641000000000100,3225,72.000000000000000,6654.000000000000000,6582.000000000000000,6654
445481.326161039,4452738.66613128,73.000000000000000,3243.697000000000100,3170.697000000000100,3244,73.000000000000000,6663.000000000000000,6590.000000000000000,6663
445591.043148691,4452281.51201642,73.000000000000000,3176.601999999999900,3103.601999999999900,3177,73.000000000000000,6663.000000000000000,6590.000000000000000,6663
444685.878000568,4455106.72444628,74.000000000000000,3568.808000000000000,3494.808000000000000,3569,74.000000000000000,6631.000000000000000,6557.000000000000000,6631
445119.37879584,4454856.08529729,74.000000000000000,3524.215999999999900,3450.215999999999900,3524,74.000000000000000,6631.000000000000000,6557.000000000000000,6631
445119.37879584,4454856.08529729,75.000000000000000,3524.215999999999900,3449.215999999999900,3524,75.000000000000000,16130.000000000000000,16055.000000000000000,16130
445344.179926475,4454459.16616093,75.000000000000000,3495.688000000000100,3420.688000000000100,3496,75.000000000000000,16130.000000000000000,16055.000000000000000,16130
445344.179926475,4454459.16616093,76.000000000000000,3495.688000000000100,3419.688000000000100,3496,76.000000000000000,21098.000000000000000,21022.000000000000000,21098
445575.860608936,4454070.45252184,76.000000000000000,3410.884000000000000,3334.884000000000000,3411,76.000000000000000,21098.000000000000000,21022.000000000000000,21098
445575.860608936,4454070.45252184,77.000000000000000,3410.884000000000000,3333.884000000000000,3411,77.000000000000000,29132.000000000000000,29055.000000000000000,29132
445646.137004927,4453625.78047653,77.000000000000000,3373.338999999999900,3296.338999999999900,3373,77.000000000000000,29132.000000000000000,29055.000000000000000,29132
445646.137004927,4453625.78047653,78.000000000000000,3373.338999999999900,3295.338999999999900,3373,78.000000000000000,37079.000000000000000,37001.000000000000000,37079
445539.75900454,4453181.10843123,78.000000000000000,3303.813000000000100,3225.813000000000100,3304,78.000000000000000,37079.000000000000000,37001.000000000000000,37079
445539.75900454,4453181.10843123,79.000000000000000,3303.813000000000100,3224.813000000000100,3304,79.000000000000000,39659.000000000000000,39580.000000000000000,39659
445700.760136342,4452743.7369514,79.000000000000000,3231.407000000000200,3152.407000000000200,3231,79.000000000000000,39659.000000000000000,39580.000000000000000,39659
445700.760136342,4452743.7369514,80.000000000000000,3231.407000000000200,3151.407000000000200,3231,80.000000000000000,42254.000000000000000,42174.000000000000000,42254
445600.186230995,4452263.22585182,80.000000000000000,3174.447999999999900,3094.447999999999900,3174,80.000000000000000,42254.000000000000000,42174.000000000000000,42254
444621.876424438,4451403.77611588,81.000000000000000,3299.541000000000200,3218.541000000000200,3300,81.000000000000000,38662.000000000000000,38581.000000000000000,38662
444988.862112844,4451350.18001833,81.000000000000000,3294.018999999999800,3213.018999999999800,3294,81.000000000000000,38662.000000000000000,38581.000000000000000,38662
444988.862112844,4451350.18001833,82.000000000000000,3294.018999999999800,3212.018999999999800,3294,82.000000000000000,42190.000000000000000,42108.000000000000000,42190
445349.319227159,4451568.35159723,82.000000000000000,3194.460000000000000,3112.460000000000000,3194,82.000000000000000,42190.000000000000000,42108.000000000000000,42190
445349.319227159,4451568.35159723,83.000000000000000,3194.460000000000000,3111.460000000000000,3194,83.000000000000000,51267.000000000000000,51184.000000000000000,51267
445746.475547863,4451723.78399628,83.000000000000000,3073.931000000000000,2990.931000000000000,3074,83.000000000000000,51267.000000000000000,51184.000000000000000,51267
443606.994288663,4451879.21639534,84.000000000000000,3404.922000000000000,3320.922000000000000,3405,84.000000000000000,7345.000000000000000,7261.000000000000000,7345
443956.063559749,4451694.72260587,84.000000000000000,3340.000000000000000,3256.000000000000000,3340,84.000000000000000,7345.000000000000000,7261.000000000000000,7345
443956.063559749,4451694.72260587,85.000000000000000,3340.000000000000000,3255.000000000000000,3340,85.000000000000000,9996.000000000000000,9911.000000000000000,9996
444315.84461805,4451536.08935838,85.000000000000000,3306.155000000000200,3221.155000000000200,3306,85.000000000000000,9996.000000000000000,9911.000000000000000,9996
444315.84461805,4451536.08935838,86.000000000000000,3306.155000000000200,3220.155000000000200,3306,86.000000000000000,17595.000000000000000,17509.000000000000000,17595
444612.733342133,4451412.91919818,86.000000000000000,3299.541000000000200,3213.541000000000200,3300,86.000000000000000,17595.000000000000000,17509.000000000000000,17595
443808.142099357,4450900.90658953,87.000000000000000,3571.721000000000000,3484.721000000000000,3572,87.000000000000000,8509.000000000000000,8422.000000000000000,8509
444341.808014278,4450959.13222458,87.000000000000000,3462.011000000000000,3375.011000000000000,3462,87.000000000000000,8509.000000000000000,8422.000000000000000,8509
444341.808014278,4450959.13222458,88.000000000000000,3462.011000000000000,3374.011000000000000,3462,88.000000000000000,12882.000000000000000,12794.000000000000000,12882
444612.733342133,4451403.77611588,88.000000000000000,3299.541000000000200,3211.541000000000200,3300,88.000000000000000,12882.000000000000000,12794.000000000000000,12882
447803.669066325,4450260.89082872,89.000000000000000,2966.252000000000000,2877.252000000000000,2966,89.000000000000000,149948.000000000000000,149859.000000000000000,149948
448297.089202055,4450151.17384115,89.000000000000000,2928.603000000000100,2839.603000000000100,2929,89.000000000000000,149948.000000000000000,149859.000000000000000,149948
448297.089202055,4450151.17384115,90.000000000000000,2928.603000000000100,2838.603000000000100,2929,90.000000000000000,153169.000000000000000,153079.000000000000000,153169
448786.722149099,4450032.31377128,90.000000000000000,2902.876000000000200,2812.876000000000200,2903,90.000000000000000,153169.000000000000000,153079.000000000000000,153169
448786.722149099,4450032.31377128,91.000000000000000,2902.876000000000200,2811.876000000000200,2903,91.000000000000000,158633.000000000000000,158542.000000000000000,158633
449257.419152704,4450123.74459426,91.000000000000000,2792.951000000000000,2701.951000000000000,2793,91.000000000000000,158633.000000000000000,158542.000000000000000,158633
446221.915827686,4450105.45842966,92.000000000000000,3055.574000000000100,2963.574000000000100,3056,92.000000000000000,121758.000000000000000,121666.000000000000000,121758
446666.94373217,4450129.90454813,92.000000000000000,3035.728000000000100,2943.728000000000100,3036,92.000000000000000,121758.000000000000000,121666.000000000000000,121758
446666.94373217,4450129.90454813,93.000000000000000,3035.728000000000100,2942.728000000000100,3036,93.000000000000000,123846.000000000000000,123753.000000000000000,123846
447040.126535985,4450320.22570572,93.000000000000000,3004.163000000000000,2911.163000000000000,3004,93.000000000000000,123846.000000000000000,123753.000000000000000,123846
447040.126535985,4450320.22570572,94.000000000000000,3004.163000000000000,2910.163000000000000,3004,94.000000000000000,133085.000000000000000,132991.000000000000000,133085
447444.113891294,4450462.03863926,94.000000000000000,2987.927999999999900,2893.927999999999900,2988,94.000000000000000,133085.000000000000000,132991.000000000000000,133085
447444.113891294,4450462.03863926,95.000000000000000,2987.927999999999900,2892.927999999999900,2988,95.000000000000000,136008.000000000000000,135913.000000000000000,136008
447803.669066325,4450270.03391101,95.000000000000000,2966.804000000000100,2871.804000000000100,2967,95.000000000000000,136008.000000000000000,135913.000000000000000,136008
445682.473971733,4450087.17226507,96.000000000000000,3117.735999999999900,3021.735999999999900,3118,96.000000000000000,6604.000000000000000,6508.000000000000000,6604
445930.581009464,4450032.31377128,96.000000000000000,3061.201000000000000,2965.201000000000000,3061,96.000000000000000,6604.000000000000000,6508.000000000000000,6604
445930.581009464,4450032.31377128,97.000000000000000,3061.201000000000000,2964.201000000000000,3061,97.000000000000000,10820.000000000000000,10723.000000000000000,10820
446212.772745381,4450114.60151196,97.000000000000000,3055.608999999999900,2958.608999999999900,3056,97.000000000000000,10820.000000000000000,10723.000000000000000,10820
446203.629663077,4450087.17226507,98.000000000000000,3055.672999999999800,2957.672999999999800,3056,98.000000000000000,104620.000000000000000,104522.000000000000000,104620
446212.772745381,4450105.45842966,98.000000000000000,3055.623999999999800,2957.623999999999800,3056,98.000000000000000,104620.000000000000000,104522.000000000000000,104620
445051.601292738,4449502.01499804,99.000000000000000,3213.643000000000000,3114.643000000000000,3214,99.000000000000000,69726.000000000000000,69627.000000000000000,69726
445508.232506268,4449474.58575115,99.000000000000000,3167.025000000000100,3068.025000000000100,3167,99.000000000000000,69726.000000000000000,69627.000000000000000,69726
445508.232506268,4449474.58575115,100.000000000000000,3167.025000000000100,3067.025000000000100,3167,100.000000000000000,81893.000000000000000,81793.000000000000000,81893
445911.05102934,4449738.68933444,100.000000000000000,3098.746000000000100,2998.746000000000100,3099,100.000000000000000,81893.000000000000000,81793.000000000000000,81893
445911.05102934,4449738.68933444,101.000000000000000,3098.746000000000100,2997.746000000000100,3099,101.000000000000000,86696.000000000000000,86595.000000000000000,86696
446194.486580773,4450078.02918277,101.000000000000000,3055.757999999999800,2954.757999999999800,3056,101.000000000000000,86696.000000000000000,86595.000000000000000,86696
442884.690786626,4449428.87033966,102.000000000000000,3488.190999999999800,3386.190999999999800,3488,102.000000000000000,9254.000000000000000,9152.000000000000000,9254
443307.323037465,4449275.48840545,102.000000000000000,3477.858999999999900,3375.858999999999900,3478,102.000000000000000,9254.000000000000000,9152.000000000000000,9254
443307.323037465,4449275.48840545,103.000000000000000,3477.858999999999900,3374.858999999999900,3478,103.000000000000000,20877.000000000000000,20774.000000000000000,20877
443787.812000467,4449246.00869372,103.000000000000000,3453.155999999999900,3350.155999999999900,3453,103.000000000000000,20877.000000000000000,20774.000000000000000,20877
443787.812000467,4449246.00869372,104.000000000000000,3453.155999999999900,3349.155999999999900,3453,104.000000000000000,25679.000000000000000,25575.000000000000000,25679
444164.868031274,4449182.15283969,104.000000000000000,3347.739999999999800,3243.739999999999800,3348,104.000000000000000,25679.000000000000000,25575.000000000000000,25679
444164.868031274,4449182.15283969,105.000000000000000,3347.739999999999800,3242.739999999999800,3348,105.000000000000000,30944.000000000000000,30839.000000000000000,30944
444609.573635406,4449416.56755064,105.000000000000000,3320.090000000000100,3215.090000000000100,3320,105.000000000000000,30944.000000000000000,30839.000000000000000,30944
444609.573635406,4449416.56755064,106.000000000000000,3320.090000000000100,3214.090000000000100,3320,106.000000000000000,38070.000000000000000,37964.000000000000000,38070
445042.458210434,4449502.01499804,106.000000000000000,3214.016999999999800,3108.016999999999800,3214,106.000000000000000,38070.000000000000000,37964.000000000000000,38070
443451.561889491,4448267.69888791,107.000000000000000,3547.041000000000200,3440.041000000000200,3547,107.000000000000000,7930.000000000000000,7823.000000000000000,7930
443858.658783539,4448537.64954718,107.000000000000000,3544.400000000000100,3437.400000000000100,3544,107.000000000000000,7930.000000000000000,7823.000000000000000,7930
443858.658783539,4448537.64954718,108.000000000000000,3544.400000000000100,3436.400000000000100,3544,108.000000000000000,11429.000000000000000,11321.000000000000000,11429
444301.868543759,4448816.28382571,108.000000000000000,3413.650999999999800,3305.650999999999800,3414,108.000000000000000,11429.000000000000000,11321.000000000000000,11429
444301.868543759,4448816.28382571,109.000000000000000,3413.650999999999800,3304.650999999999800,3414,109.000000000000000,14205.000000000000000,14096.000000000000000,14205
444737.733658094,4449099.71937696,109.000000000000000,3346.447999999999900,3237.447999999999900,3346,109.000000000000000,14205.000000000000000,14096.000000000000000,14205
444737.733658094,4449099.71937696,110.000000000000000,3346.447999999999900,3236.447999999999900,3346,110.000000000000000,20017.000000000000000,19907.000000000000000,20017
445042.458210434,4449492.87191574,110.000000000000000,3214.266999999999800,3104.266999999999800,3214,110.000000000000000,20017.000000000000000,19907.000000000000000,20017
446221.915827686,4449758.02130236,111.000000000000000,3065.020000000000000,2954.020000000000000,3065,111.000000000000000,10852.000000000000000,10741.000000000000000,10852
446203.629663077,4450078.02918277,111.000000000000000,3055.752000000000000,2944.752000000000000,3056,111.000000000000000,10852.000000000000000,10741.000000000000000,10852
447538.519679501,4450050.59993588,112.000000000000000,3001.994000000000100,2889.994000000000100,3002,112.000000000000000,7743.000000000000000,7631.000000000000000,7743
447794.525984021,4450260.89082872,112.000000000000000,2966.963000000000200,2854.963000000000200,2967,112.000000000000000,7743.000000000000000,7631.000000000000000,7743
449732.859432527,4449319.15335209,113.000000000000000,2865.427000000000100,2752.427000000000100,2865,113.000000000000000,222036.000000000000000,221923.000000000000000,222036
449742.002514831,4449858.59520764,113.000000000000000,2742.353999999999800,2629.353999999999800,2742,113.000000000000000,222036.000000000000000,221923.000000000000000,222036
448672.261885231,4447627.6831271,114.000000000000000,3058.197999999999900,2944.197999999999900,3058,114.000000000000000,139682.000000000000000,139568.000000000000000,139682
449089.983571805,4447963.11707267,114.000000000000000,3024.969000000000100,2910.969000000000100,3025,114.000000000000000,139682.000000000000000,139568.000000000000000,139682
449089.983571805,4447963.11707267,115.000000000000000,3024.969000000000100,2909.969000000000100,3025,115.000000000000000,149951.000000000000000,149836.000000000000000,149951
449312.27764653,4448422.34693447,115.000000000000000,3009.875000000000000,2894.875000000000000,3010,115.000000000000000,149951.000000000000000,149836.000000000000000,149951
449312.27764653,4448422.34693447,116.000000000000000,3009.875000000000000,2893.875000000000000,3010,116.000000000000000,161549.000000000000000,161433.000000000000000,161549
449416.820893129,4448875.11166078,116.000000000000000,2947.954999999999900,2831.954999999999900,2948,116.000000000000000,161549.000000000000000,161433.000000000000000,161549
449416.820893129,4448875.11166078,117.000000000000000,2947.954999999999900,2830.954999999999900,2948,117.000000000000000,165950.000000000000000,165833.000000000000000,165950
449723.716350222,4449310.0102698,117.000000000000000,2867.445000000000200,2750.445000000000200,2867,117.000000000000000,165950.000000000000000,165833.000000000000000,165950
447831.098313238,4447380.81990507,118.000000000000000,3127.639000000000100,3009.639000000000100,3128,118.000000000000000,98142.000000000000000,98024.000000000000000,98142
448245.214963738,4447517.96613953,118.000000000000000,3092.938999999999900,2974.938999999999900,3093,118.000000000000000,98142.000000000000000,98024.000000000000000,98142
448245.214963738,4447517.96613953,119.000000000000000,3092.938999999999900,2973.938999999999900,3093,119.000000000000000,107754.000000000000000,107635.000000000000000,107754
448663.118802927,4447627.6831271,119.000000000000000,3058.574000000000100,2939.574000000000100,3059,119.000000000000000,107754.000000000000000,107635.000000000000000,107754
446724.785354421,4447563.68155101,120.000000000000000,3226.963000000000200,3106.963000000000200,3227,120.000000000000000,20856.000000000000000,20736.000000000000000,20856
447091.987635776,4447638.30519858,120.000000000000000,3221.726000000000100,3101.726000000000100,3222,120.000000000000000,20856.000000000000000,20736.000000000000000,20856
447091.987635776,4447638.30519858,121.000000000000000,3221.726000000000100,3100.726000000000100,3222,121.000000000000000,22578.000000000000000,22457.000000000000000,22578
447429.082723431,4447471.97069646,121.000000000000000,3181.003000000000200,3060.003000000000200,3181,121.000000000000000,22578.000000000000000,22457.000000000000000,22578
447429.082723431,4447471.97069646,122.000000000000000,3181.003000000000200,3059.003000000000200,3181,122.000000000000000,26012.000000000000000,25890.000000000000000,26012
447821.955230933,4447380.81990507,122.000000000000000,3128.318000000000200,3006.318000000000200,3128,122.000000000000000,26012.000000000000000,25890.000000000000000,26012
446715.642272116,4447609.3969625,123.000000000000000,3226.938999999999900,3103.938999999999900,3227,123.000000000000000,6678.000000000000000,6555.000000000000000,6678
446715.642272116,4447572.82463331,123.000000000000000,3226.953000000000000,3103.953000000000000,3227,123.000000000000000,6678.000000000000000,6555.000000000000000,6678
446285.917403815,4447307.67524669,124.000000000000000,3278.396000000000200,3154.396000000000200,3278,124.000000000000000,6564.000000000000000,6440.000000000000000,6564
446715.642272116,4447554.53846872,124.000000000000000,3226.963999999999900,3102.963999999999900,3227,124.000000000000000,6564.000000000000000,6440.000000000000000,6564
447547.662761805,4447106.52743615,125.000000000000000,3166.447999999999900,3041.447999999999900,3166,125.000000000000000,67102.000000000000000,66977.000000000000000,67102
447821.955230933,4447371.67682277,125.000000000000000,3128.396999999999900,3003.396999999999900,3128,125.000000000000000,67102.000000000000000,66977.000000000000000,67102
443844.714428574,4447188.81517683,126.000000000000000,3510.538000000000000,3384.538000000000000,3511,126.000000000000000,7048.000000000000000,6922.000000000000000,7048
444226.786793724,4447241.73657898,126.000000000000000,3500.710000000000000,3374.710000000000000,3501,126.000000000000000,7048.000000000000000,6922.000000000000000,7048
444226.786793724,4447241.73657898,127.000000000000000,3500.710000000000000,3373.710000000000000,3501,127.000000000000000,11491.000000000000000,11364.000000000000000,11491
444728.982752114,4447316.81832899,127.000000000000000,3413.242999999999900,3286.242999999999900,3413,127.000000000000000,11491.000000000000000,11364.000000000000000,11491
444728.982752114,4447316.81832899,128.000000000000000,3413.242999999999900,3285.242999999999900,3413,128.000000000000000,23575.000000000000000,23447.000000000000000,23575
445124.750032859,4447124.80951906,128.000000000000000,3412.384000000000000,3284.384000000000000,3412,128.000000000000000,23575.000000000000000,23447.000000000000000,23575
445124.750032859,4447124.80951906,129.000000000000000,3412.384000000000000,3283.384000000000000,3412,129.000000000000000,35128.000000000000000,34999.000000000000000,35128
445554.756293293,4446804.52024652,129.000000000000000,3372.761000000000000,3243.761000000000000,3373,129.000000000000000,35128.000000000000000,34999.000000000000000,35128
445554.756293293,4446804.52024652,130.000000000000000,3372.761000000000000,3242.761000000000000,3373,130.000000000000000,39336.000000000000000,39206.000000000000000,39336
446020.685104062,4446814.03171556,130.000000000000000,3317.931999999999800,3187.931999999999800,3318,130.000000000000000,39336.000000000000000,39206.000000000000000,39336
446020.685104062,4446814.03171556,131.000000000000000,3317.931999999999800,3186.931999999999800,3318,131.000000000000000,43558.000000000000000,43427.000000000000000,43558
446494.651136601,4446832.23496723,131.000000000000000,3295.320999999999900,3164.320999999999900,3295,131.000000000000000,43558.000000000000000,43427.000000000000000,43558
446494.651136601,4446832.23496723,132.000000000000000,3295.320999999999900,3163.320999999999900,3295,132.000000000000000,48589.000000000000000,48457.000000000000000,48589
446993.862275926,4447024.23969547,132.000000000000000,3258.255999999999900,3126.255999999999900,3258,132.000000000000000,48589.000000000000000,48457.000000000000000,48589
446993.862275926,4447024.23969547,133.000000000000000,3258.255999999999900,3125.255999999999900,3258,133.000000000000000,53198.000000000000000,53065.000000000000000,53198
447538.519679501,4447106.52743615,133.000000000000000,3168.011000000000000,3035.011000000000000,3168,133.000000000000000,53198.000000000000000,53065.000000000000000,53198
447492.80426798,4446841.37804953,134.000000000000000,3221.590000000000100,3087.590000000000100,3222,134.000000000000000,10849.000000000000000,10715.000000000000000,10849
447538.519679501,4447097.38435385,134.000000000000000,3169.123000000000000,3035.123000000000000,3169,134.000000000000000,10849.000000000000000,10715.000000000000000,10849
448599.117226797,4446813.94880264,135.000000000000000,3187.246999999999800,3052.246999999999800,3187,135.000000000000000,16985.000000000000000,16850.000000000000000,16985
448663.118802927,4447202.98926329,135.000000000000000,3130.791000000000200,2995.791000000000200,3131,135.000000000000000,16985.000000000000000,16850.000000000000000,16985
448663.118802927,4447202.98926329,136.000000000000000,3130.791000000000200,2994.791000000000200,3131,136.000000000000000,24175.000000000000000,24039.000000000000000,24175
448663.118802927,4447618.5400448,136.000000000000000,3059.054000000000100,2923.054000000000100,3059,136.000000000000000,24175.000000000000000,24039.000000000000000,24175
448580.831062188,4446722.51797966,137.000000000000000,3204.420000000000100,3067.420000000000100,3204,137.000000000000000,6568.000000000000000,6431.000000000000000,6568
448589.974144492,4446804.80572034,137.000000000000000,3189.985999999999900,3052.985999999999900,3190,137.000000000000000,6568.000000000000000,6431.000000000000000,6568
448690.548049839,4446466.51167534,138.000000000000000,3269.875000000000000,3131.875000000000000,3270,138.000000000000000,6570.000000000000000,6432.000000000000000,6570
448599.117226797,4446804.80572034,138.000000000000000,3189.552000000000100,3051.552000000000100,3190,138.000000000000000,6570.000000000000000,6432.000000000000000,6570
450089.439642393,4447755.68627926,139.000000000000000,3118.819000000000000,2979.819000000000000,3119,139.000000000000000,27003.000000000000000,26864.000000000000000,27003
450031.596893059,4448288.96930801,139.000000000000000,3071.628999999999900,2932.628999999999900,3072,139.000000000000000,27003.000000000000000,26864.000000000000000,27003
450031.596893059,4448288.96930801,140.000000000000000,3071.628999999999900,2931.628999999999900,3072,140.000000000000000,42834.000000000000000,42694.000000000000000,42834
449842.576420178,4448783.06549933,140.000000000000000,2961.299000000000000,2821.299000000000000,2961,140.000000000000000,42834.000000000000000,42694.000000000000000,42834
449842.576420178,4448783.06549933,141.000000000000000,2961.299000000000000,2820.299000000000000,2961,141.000000000000000,48040.000000000000000,47899.000000000000000,48040
449732.859432527,4449310.0102698,141.000000000000000,2867.145000000000000,2726.145000000000000,2867,141.000000000000000,48040.000000000000000,47899.000000000000000,48040
450071.153477785,4447673.39853858,142.000000000000000,3131.393000000000000,2989.393000000000000,3131,142.000000000000000,6997.000000000000000,6855.000000000000000,6997
450089.439642393,4447746.54319696,142.000000000000000,3119.981000000000200,2977.981000000000200,3120,142.000000000000000,6997.000000000000000,6855.000000000000000,6997
450482.592181477,4446969.38120169,143.000000000000000,3261.929999999999800,3118.929999999999800,3262,143.000000000000000,9314.000000000000000,9171.000000000000000,9314
450272.301288479,4447350.38782194,143.000000000000000,3185.382000000000100,3042.382000000000100,3185,143.000000000000000,9314.000000000000000,9171.000000000000000,9314
450272.301288479,4447350.38782194,144.000000000000000,3185.382000000000100,3041.382000000000100,3185,144.000000000000000,18048.000000000000000,17904.000000000000000,18048
450098.582724697,4447746.54319696,144.000000000000000,3120.329000000000200,2976.329000000000200,3120,144.000000000000000,18048.000000000000000,17904.000000000000000,18048
450391.161358434,4448715.70992047,145.000000000000000,3076.511000000000000,2931.511000000000000,3077,145.000000000000000,9907.000000000000000,9762.000000000000000,9907
450272.301288479,4449123.13170366,145.000000000000000,3024.005000000000100,2879.005000000000100,3024,145.000000000000000,9907.000000000000000,9762.000000000000000,9907
450272.301288479,4449123.13170366,146.000000000000000,3024.005000000000100,2878.005000000000100,3024,146.000000000000000,11897.000000000000000,11751.000000000000000,11897
450455.162934564,4449519.19192075,146.000000000000000,2911.440000000000100,2765.440000000000100,2911,146.000000000000000,11897.000000000000000,11751.000000000000000,11897
450455.162934564,4449519.19192075,147.000000000000000,2911.440000000000100,2764.440000000000100,2911,147.000000000000000,13426.000000000000000,13279.000000000000000,13426
450637.727562302,4449876.58435388,147.000000000000000,2777.146999999999900,2630.146999999999900,2777,147.000000000000000,13426.000000000000000,13279.000000000000000,13426
450637.727562302,4449876.58435388,148.000000000000000,2777.146999999999900,2629.146999999999900,2777,148.000000000000000,18069.000000000000000,17921.000000000000000,18069
450610.595333737,4450306.6062402,148.000000000000000,2665.101000000000100,2517.101000000000100,2665,148.000000000000000,18069.000000000000000,17921.000000000000000,18069
450866.601638256,4449831.16596074,149.000000000000000,2816.860000000000100,2667.860000000000100,2817,149.000000000000000,7066.000000000000000,6917.000000000000000,7066
450711.169239084,4450324.8924048,149.000000000000000,2658.891000000000100,2509.891000000000100,2659,149.000000000000000,7066.000000000000000,6917.000000000000000,7066
